@relation 'adult-weka.filters.unsupervised.attribute.Remove-V-R5-6,8,11-13,15'

@attribute education-num numeric
@attribute marital-status {Married-civ-spouse,Divorced,Never-married,Separated,Widowed,Married-spouse-absent,Married-AF-spouse}
@attribute relationship {Wife,Own-child,Husband,Not-in-family,Other-relative,Unmarried}
@attribute capital-gain numeric
@attribute capital-loss numeric
@attribute hours-per-week numeric
@attribute class {>50K,<=50K}

@data
10,Married-civ-spouse,Wife,0,0,40,>50K
10,Married-civ-spouse,Husband,0,0,40,<=50K
9,Married-civ-spouse,Husband,0,0,40,>50K
2,Divorced,Not-in-family,0,0,38,<=50K
13,Married-civ-spouse,Wife,0,0,40,<=50K
4,Married-civ-spouse,Husband,0,0,40,<=50K
10,Never-married,Own-child,0,0,15,<=50K
13,Divorced,Unmarried,0,0,20,<=50K
13,Married-civ-spouse,Husband,0,0,40,>50K
13,Divorced,Own-child,0,0,38,>50K
4,Married-civ-spouse,Husband,0,0,25,<=50K
13,Married-civ-spouse,Husband,0,0,17,<=50K
10,Never-married,Own-child,0,0,40,<=50K
7,Married-civ-spouse,Husband,0,0,16,<=50K
7,Never-married,Not-in-family,13550,0,40,>50K
10,Married-civ-spouse,Husband,0,0,30,<=50K
9,Divorced,Not-in-family,0,0,40,<=50K
14,Never-married,Own-child,0,0,40,<=50K
13,Never-married,Not-in-family,0,0,60,<=50K
3,Married-civ-spouse,Husband,0,0,40,<=50K
13,Divorced,Not-in-family,0,0,50,>50K
3,Never-married,Not-in-family,0,0,40,<=50K
7,Never-married,Own-child,0,0,20,<=50K
10,Married-civ-spouse,Husband,0,0,48,>50K
9,Married-civ-spouse,Husband,0,0,42,<=50K
9,Married-civ-spouse,Husband,0,0,40,<=50K
4,Married-civ-spouse,Husband,0,0,40,<=50K
10,Married-civ-spouse,Husband,0,0,40,<=50K
12,Divorced,Unmarried,0,0,32,<=50K
9,Married-civ-spouse,Husband,0,0,40,>50K
13,Never-married,Not-in-family,0,0,40,<=50K
7,Divorced,Own-child,0,0,20,<=50K
14,Married-civ-spouse,Husband,0,0,50,<=50K
13,Never-married,Own-child,0,0,40,<=50K
7,Never-married,Own-child,0,0,19,<=50K
3,Married-spouse-absent,Not-in-family,0,0,35,<=50K
11,Married-civ-spouse,Husband,0,0,40,<=50K
4,Married-civ-spouse,Husband,2414,0,40,<=50K
9,Divorced,Unmarried,0,0,35,<=50K
3,Married-civ-spouse,Other-relative,0,0,45,<=50K
13,Never-married,Not-in-family,0,0,40,<=50K
11,Married-civ-spouse,Husband,0,0,40,<=50K
13,Married-civ-spouse,Husband,7298,0,50,>50K
16,Married-civ-spouse,Husband,0,0,60,<=50K
9,Divorced,Not-in-family,0,0,20,<=50K
13,Married-civ-spouse,Husband,0,0,55,>50K
9,Married-civ-spouse,Husband,0,0,40,<=50K
10,Married-civ-spouse,Husband,0,0,50,<=50K
9,Married-civ-spouse,Husband,0,0,60,>50K
4,Never-married,Own-child,0,0,40,<=50K
10,Widowed,Unmarried,0,0,15,<=50K
10,Married-civ-spouse,Husband,0,0,40,>50K
10,Never-married,Own-child,0,0,20,<=50K
10,Married-civ-spouse,Husband,0,0,50,<=50K
13,Married-civ-spouse,Husband,0,0,40,<=50K
10,Married-civ-spouse,Husband,0,0,40,>50K
10,Married-civ-spouse,Husband,0,0,40,<=50K
16,Separated,Not-in-family,0,0,35,<=50K
13,Married-civ-spouse,Husband,0,0,65,>50K
13,Never-married,Not-in-family,0,0,35,<=50K
11,Married-civ-spouse,Husband,0,0,36,<=50K
3,Never-married,Not-in-family,0,0,35,<=50K
6,Separated,Own-child,0,0,40,<=50K
9,Married-civ-spouse,Wife,0,0,32,<=50K
16,Married-civ-spouse,Husband,0,0,50,>50K
10,Never-married,Own-child,0,0,15,<=50K
10,Married-civ-spouse,Husband,0,0,72,<=50K
5,Married-civ-spouse,Husband,0,0,60,<=50K
9,Married-civ-spouse,Husband,0,0,55,>50K
9,Married-civ-spouse,Husband,0,0,65,<=50K
9,Married-civ-spouse,Husband,0,0,40,<=50K
7,Never-married,Own-child,0,0,40,<=50K
10,Divorced,Not-in-family,0,0,35,<=50K
10,Never-married,Unmarried,0,0,35,<=50K
14,Married-civ-spouse,Husband,0,0,55,>50K
15,Married-civ-spouse,Wife,15024,0,45,>50K
6,Married-civ-spouse,Husband,0,0,40,>50K
7,Never-married,Own-child,0,0,12,<=50K
10,Divorced,Not-in-family,0,0,48,<=50K
13,Divorced,Not-in-family,0,0,32,<=50K
12,Never-married,Not-in-family,0,0,40,<=50K
8,Widowed,Unmarried,0,0,40,<=50K
9,Married-civ-spouse,Husband,0,0,50,>50K
10,Never-married,Own-child,0,0,40,<=50K
14,Married-civ-spouse,Husband,0,0,50,>50K
9,Never-married,Not-in-family,0,0,50,<=50K
14,Married-civ-spouse,Husband,0,0,50,>50K
13,Married-civ-spouse,Husband,0,0,50,<=50K
9,Divorced,Not-in-family,0,0,60,>50K
15,Married-civ-spouse,Wife,0,0,40,<=50K
13,Never-married,Not-in-family,0,0,60,<=50K
11,Divorced,Not-in-family,0,0,60,<=50K
9,Never-married,Not-in-family,0,0,40,<=50K
9,Never-married,Not-in-family,0,0,40,<=50K
9,Married-civ-spouse,Husband,0,0,40,>50K
7,Married-civ-spouse,Husband,0,0,40,<=50K
9,Never-married,Own-child,0,0,40,<=50K
9,Married-civ-spouse,Husband,0,0,50,<=50K
3,Never-married,Other-relative,0,0,40,<=50K
11,Married-civ-spouse,Husband,0,0,40,<=50K
9,Never-married,Own-child,0,0,35,<=50K
10,Never-married,Other-relative,0,0,39,<=50K
9,Married-civ-spouse,Husband,0,0,52,<=50K
9,Married-civ-spouse,Husband,7298,0,40,>50K
9,Separated,Not-in-family,0,0,25,<=50K
9,Married-civ-spouse,Wife,0,0,50,<=50K
3,Married-civ-spouse,Wife,0,0,40,<=50K
13,Married-civ-spouse,Husband,0,0,44,<=50K
10,Divorced,Other-relative,0,0,35,<=50K
10,Married-spouse-absent,Other-relative,0,0,45,<=50K
13,Never-married,Not-in-family,0,0,40,<=50K
14,Divorced,Not-in-family,0,0,45,<=50K
9,Married-civ-spouse,Husband,0,0,84,<=50K
9,Never-married,Not-in-family,0,1590,40,<=50K
9,Never-married,Not-in-family,0,1669,45,<=50K
13,Never-married,Not-in-family,0,0,40,<=50K
16,Married-civ-spouse,Husband,0,1887,70,>50K
9,Married-civ-spouse,Husband,3103,0,60,>50K
13,Married-civ-spouse,Husband,0,0,40,>50K
13,Never-married,Own-child,0,0,35,>50K
13,Never-married,Own-child,0,0,15,<=50K
10,Divorced,Unmarried,0,0,38,<=50K
10,Married-civ-spouse,Husband,0,0,40,<=50K
14,Married-civ-spouse,Husband,7688,0,53,>50K
9,Married-civ-spouse,Husband,0,0,40,<=50K
13,Married-civ-spouse,Husband,0,0,38,>50K
10,Married-civ-spouse,Husband,0,0,60,<=50K
14,Married-civ-spouse,Husband,0,0,44,>50K
11,Married-civ-spouse,Husband,0,0,40,<=50K
12,Married-civ-spouse,Husband,0,0,60,<=50K
11,Divorced,Not-in-family,0,0,40,>50K
13,Never-married,Own-child,0,0,52,<=50K
13,Married-civ-spouse,Husband,15024,0,45,>50K
13,Never-married,Not-in-family,0,0,40,<=50K
2,Married-civ-spouse,Husband,0,0,96,<=50K
13,Never-married,Not-in-family,0,0,40,<=50K
9,Never-married,Own-child,0,0,20,<=50K
10,Never-married,Own-child,0,0,40,<=50K
3,Married-civ-spouse,Husband,0,0,20,<=50K
9,Never-married,Own-child,0,0,50,<=50K
10,Never-married,Not-in-family,0,0,35,<=50K
13,Married-civ-spouse,Husband,0,0,40,>50K
9,Divorced,Unmarried,0,0,99,<=50K
9,Married-civ-spouse,Husband,0,0,40,<=50K
13,Married-civ-spouse,Husband,0,0,40,>50K
13,Never-married,Not-in-family,0,0,44,<=50K
3,Married-civ-spouse,Husband,0,0,40,<=50K
13,Never-married,Not-in-family,0,0,45,<=50K
10,Married-civ-spouse,Wife,0,0,40,<=50K
4,Married-civ-spouse,Husband,0,0,52,<=50K
10,Never-married,Other-relative,0,0,20,<=50K
7,Never-married,Not-in-family,0,0,40,<=50K
7,Married-civ-spouse,Husband,0,0,40,<=50K
9,Divorced,Not-in-family,0,0,60,<=50K
4,Married-civ-spouse,Husband,0,0,20,<=50K
10,Never-married,Own-child,0,0,16,<=50K
9,Never-married,Own-child,0,0,40,<=50K
10,Divorced,Not-in-family,0,0,44,<=50K
10,Divorced,Not-in-family,0,0,40,>50K
10,Never-married,Own-child,0,0,35,<=50K
16,Married-civ-spouse,Husband,0,0,45,>50K
8,Married-civ-spouse,Husband,15024,0,70,>50K
10,Never-married,Not-in-family,0,2339,45,<=50K
13,Divorced,Unmarried,0,0,60,>50K
10,Never-married,Own-child,0,0,16,<=50K
9,Married-civ-spouse,Wife,0,0,40,<=50K
9,Married-civ-spouse,Own-child,0,0,35,<=50K
13,Never-married,Not-in-family,0,0,40,<=50K
9,Never-married,Unmarried,0,0,40,<=50K
9,Married-civ-spouse,Husband,0,0,40,<=50K
10,Separated,Unmarried,6497,0,56,<=50K
10,Never-married,Unmarried,0,0,35,<=50K
7,Never-married,Not-in-family,0,0,40,<=50K
9,Never-married,Not-in-family,0,0,36,<=50K
10,Never-married,Own-child,0,0,40,<=50K
14,Never-married,Own-child,0,0,40,<=50K
9,Married-civ-spouse,Wife,0,0,40,<=50K
10,Married-civ-spouse,Husband,0,0,40,<=50K
9,Divorced,Not-in-family,0,0,35,<=50K
9,Married-civ-spouse,Husband,0,0,50,<=50K
14,Never-married,Not-in-family,0,0,20,<=50K
9,Divorced,Not-in-family,0,0,48,<=50K
10,Married-civ-spouse,Husband,0,0,40,>50K
9,Never-married,Not-in-family,0,0,30,<=50K
9,Married-civ-spouse,Husband,0,0,45,<=50K
1,Never-married,Not-in-family,0,0,50,<=50K
9,Divorced,Not-in-family,0,0,32,<=50K
10,Married-civ-spouse,Wife,0,0,30,<=50K
11,Separated,Not-in-family,0,0,40,<=50K
10,Married-civ-spouse,Husband,0,0,60,<=50K
10,Never-married,Own-child,0,0,10,<=50K
10,Never-married,Not-in-family,0,0,45,<=50K
6,Divorced,Not-in-family,0,0,25,<=50K
10,Widowed,Not-in-family,0,0,40,<=50K
13,Married-civ-spouse,Wife,0,0,33,>50K
10,Never-married,Not-in-family,0,0,12,<=50K
13,Married-civ-spouse,Husband,0,0,35,>50K
9,Separated,Not-in-family,14344,0,40,>50K
13,Married-civ-spouse,Husband,0,0,35,<=50K
13,Never-married,Not-in-family,0,0,30,<=50K
13,Married-civ-spouse,Husband,7688,0,40,>50K
14,Married-civ-spouse,Husband,0,1977,35,>50K
9,Never-married,Not-in-family,0,0,32,<=50K
12,Married-civ-spouse,Husband,15024,0,50,>50K
13,Never-married,Not-in-family,0,0,40,<=50K
10,Never-married,Own-child,0,0,40,<=50K
9,Married-civ-spouse,Wife,0,0,38,<=50K
9,Never-married,Other-relative,0,0,40,<=50K
11,Married-civ-spouse,Husband,0,0,40,>50K
13,Widowed,Not-in-family,0,0,40,<=50K
13,Never-married,Not-in-family,4650,0,40,<=50K
13,Married-civ-spouse,Husband,7298,0,48,>50K
9,Never-married,Not-in-family,0,0,35,<=50K
13,Married-civ-spouse,Husband,0,0,60,>50K
9,Divorced,Not-in-family,0,0,35,<=50K
13,Married-civ-spouse,Husband,0,0,50,>50K
11,Married-civ-spouse,Husband,0,0,40,<=50K
9,Never-married,Own-child,0,0,40,<=50K
10,Never-married,Own-child,0,0,40,<=50K
13,Never-married,Other-relative,0,0,40,<=50K
7,Married-civ-spouse,Husband,0,0,40,<=50K
9,Married-civ-spouse,Husband,0,0,55,>50K
10,Never-married,Own-child,0,0,14,<=50K
13,Never-married,Not-in-family,0,0,40,<=50K
13,Married-civ-spouse,Husband,0,0,15,<=50K
11,Married-civ-spouse,Husband,0,0,45,<=50K
13,Divorced,Not-in-family,99999,0,40,>50K
12,Married-civ-spouse,Husband,3103,0,30,>50K
10,Widowed,Not-in-family,0,0,30,<=50K
9,Married-civ-spouse,Husband,5013,0,45,<=50K
9,Married-civ-spouse,Husband,0,0,50,>50K
10,Divorced,Own-child,0,0,45,>50K
4,Married-civ-spouse,Husband,0,0,40,<=50K
13,Never-married,Own-child,4650,0,35,<=50K
14,Married-civ-spouse,Husband,0,0,40,>50K
7,Married-civ-spouse,Husband,0,0,40,<=50K
11,Married-civ-spouse,Husband,0,0,40,<=50K
10,Married-civ-spouse,Husband,0,0,40,<=50K
9,Divorced,Unmarried,0,0,40,<=50K
6,Widowed,Not-in-family,0,1980,40,<=50K
9,Married-civ-spouse,Husband,0,0,40,<=50K
10,Married-civ-spouse,Husband,0,0,50,<=50K
11,Widowed,Not-in-family,0,0,30,<=50K
10,Divorced,Not-in-family,14344,0,45,>50K
13,Married-civ-spouse,Husband,0,0,45,<=50K
13,Married-civ-spouse,Husband,0,0,40,>50K
10,Married-civ-spouse,Husband,0,0,38,<=50K
9,Married-civ-spouse,Husband,7298,0,60,>50K
16,Married-civ-spouse,Husband,0,0,35,<=50K
5,Never-married,Own-child,0,0,45,<=50K
6,Never-married,Not-in-family,0,0,40,<=50K
10,Married-civ-spouse,Husband,7298,0,42,>50K
13,Never-married,Own-child,0,0,18,<=50K
10,Married-civ-spouse,Husband,0,0,40,>50K
3,Separated,Other-relative,0,0,40,<=50K
11,Never-married,Not-in-family,0,0,45,<=50K
6,Married-civ-spouse,Wife,0,0,20,<=50K
13,Divorced,Not-in-family,0,0,40,<=50K
13,Never-married,Not-in-family,13550,0,50,>50K
7,Married-civ-spouse,Husband,7688,0,40,>50K
9,Never-married,Other-relative,0,0,40,<=50K
9,Married-civ-spouse,Husband,0,0,40,<=50K
13,Married-civ-spouse,Husband,0,0,50,<=50K
9,Married-civ-spouse,Husband,0,0,40,<=50K
9,Married-civ-spouse,Husband,0,0,40,<=50K
10,Never-married,Own-child,0,0,40,<=50K
10,Married-civ-spouse,Husband,0,0,30,<=50K
16,Never-married,Not-in-family,0,0,45,>50K
9,Married-civ-spouse,Husband,0,0,40,<=50K
10,Married-civ-spouse,Wife,0,0,20,>50K
11,Never-married,Not-in-family,0,0,40,<=50K
9,Married-civ-spouse,Husband,0,0,40,<=50K
13,Married-civ-spouse,Wife,0,0,40,>50K
9,Separated,Unmarried,0,0,40,<=50K
7,Never-married,Own-child,0,0,20,<=50K
14,Never-married,Own-child,0,0,40,<=50K
10,Married-civ-spouse,Husband,0,0,40,<=50K
12,Married-civ-spouse,Husband,4064,0,40,<=50K
13,Married-civ-spouse,Husband,0,0,40,<=50K
13,Never-married,Own-child,0,0,40,>50K
9,Separated,Not-in-family,0,0,40,<=50K
10,Divorced,Unmarried,0,0,40,<=50K
10,Never-married,Not-in-family,0,0,40,<=50K
11,Never-married,Not-in-family,0,0,40,<=50K
9,Never-married,Not-in-family,0,0,40,<=50K
9,Divorced,Not-in-family,0,0,40,<=50K
13,Married-civ-spouse,Husband,0,0,55,>50K
13,Married-civ-spouse,Husband,0,0,40,>50K
4,Separated,Not-in-family,0,0,40,<=50K
10,Never-married,Own-child,0,0,20,<=50K
9,Married-civ-spouse,Husband,0,0,40,<=50K
9,Married-civ-spouse,Husband,0,0,25,>50K
9,Married-civ-spouse,Husband,0,0,34,<=50K
9,Divorced,Other-relative,0,0,35,<=50K
13,Never-married,Not-in-family,0,0,40,<=50K
6,Divorced,Not-in-family,0,0,40,<=50K
10,Never-married,Not-in-family,0,0,35,<=50K
3,Separated,Not-in-family,0,0,40,<=50K
13,Married-civ-spouse,Wife,0,1977,24,>50K
9,Married-civ-spouse,Husband,0,0,51,<=50K
13,Never-married,Not-in-family,0,0,55,<=50K
13,Never-married,Not-in-family,0,0,20,<=50K
2,Married-civ-spouse,Husband,0,0,40,<=50K
9,Married-civ-spouse,Husband,0,0,42,<=50K
9,Never-married,Own-child,0,0,45,<=50K
13,Married-civ-spouse,Husband,0,0,40,<=50K
7,Never-married,Not-in-family,0,0,99,<=50K
5,Never-married,Own-child,0,0,24,<=50K
10,Never-married,Own-child,0,0,40,<=50K
11,Never-married,Own-child,0,0,40,<=50K
9,Divorced,Not-in-family,0,0,40,<=50K
9,Never-married,Unmarried,0,0,25,<=50K
14,Never-married,Not-in-family,0,0,45,>50K
10,Married-civ-spouse,Husband,0,0,55,>50K
14,Married-civ-spouse,Husband,0,0,60,>50K
10,Never-married,Own-child,0,0,30,<=50K
12,Married-civ-spouse,Husband,0,0,50,<=50K
14,Divorced,Not-in-family,0,0,45,>50K
13,Married-civ-spouse,Wife,0,0,4,<=50K
9,Married-civ-spouse,Wife,4508,0,40,<=50K
9,Never-married,Own-child,0,0,25,<=50K
10,Widowed,Not-in-family,0,0,20,<=50K
11,Divorced,Not-in-family,0,0,50,<=50K
4,Married-civ-spouse,Other-relative,0,0,48,<=50K
6,Divorced,Unmarried,0,0,40,<=50K
10,Married-civ-spouse,Wife,0,0,40,>50K
6,Never-married,Unmarried,0,0,40,<=50K
10,Married-civ-spouse,Husband,2829,0,24,<=50K
11,Married-civ-spouse,Husband,0,0,40,<=50K
9,Never-married,Own-child,0,0,40,<=50K
16,Never-married,Not-in-family,0,0,60,>50K
11,Never-married,Not-in-family,0,0,40,<=50K
10,Never-married,Own-child,0,0,20,<=50K
9,Never-married,Other-relative,0,0,40,<=50K
10,Never-married,Own-child,0,0,30,<=50K
13,Never-married,Not-in-family,0,0,40,<=50K
10,Never-married,Own-child,0,0,50,<=50K
11,Never-married,Not-in-family,0,0,42,>50K
13,Never-married,Not-in-family,0,0,40,<=50K
13,Married-civ-spouse,Wife,0,0,50,<=50K
9,Never-married,Not-in-family,0,0,40,<=50K
13,Never-married,Own-child,0,0,20,<=50K
9,Never-married,Not-in-family,0,0,8,<=50K
9,Never-married,Not-in-family,0,0,40,<=50K
9,Married-civ-spouse,Husband,0,0,62,<=50K
13,Never-married,Own-child,0,0,45,<=50K
14,Married-civ-spouse,Husband,0,0,50,<=50K
10,Married-civ-spouse,Wife,0,0,33,<=50K
9,Married-civ-spouse,Husband,0,0,40,<=50K
12,Divorced,Unmarried,0,880,45,<=50K
9,Never-married,Not-in-family,0,0,48,<=50K
13,Married-civ-spouse,Husband,0,0,44,>50K
11,Divorced,Unmarried,0,0,40,<=50K
15,Never-married,Not-in-family,0,0,70,<=50K
10,Married-civ-spouse,Wife,0,0,40,<=50K
10,Married-civ-spouse,Husband,0,0,40,>50K
9,Married-civ-spouse,Husband,0,0,50,>50K
13,Never-married,Other-relative,0,0,35,<=50K
9,Married-civ-spouse,Husband,0,0,45,>50K
9,Divorced,Unmarried,0,0,55,<=50K
9,Never-married,Not-in-family,0,0,40,<=50K
13,Married-civ-spouse,Wife,0,0,15,<=50K
9,Never-married,Own-child,0,0,40,<=50K
10,Never-married,Not-in-family,0,0,20,<=50K
13,Married-civ-spouse,Husband,0,0,30,<=50K
10,Married-civ-spouse,Husband,0,1977,40,>50K
10,Married-civ-spouse,Husband,0,0,40,<=50K
8,Divorced,Not-in-family,0,0,40,<=50K
11,Married-civ-spouse,Wife,0,0,37,>50K
9,Divorced,Own-child,0,0,50,<=50K
10,Married-civ-spouse,Husband,7688,0,40,>50K
10,Divorced,Not-in-family,0,0,45,<=50K
5,Married-civ-spouse,Wife,0,0,37,<=50K
9,Married-civ-spouse,Husband,0,0,40,<=50K
13,Married-civ-spouse,Husband,0,0,40,>50K
9,Never-married,Unmarried,0,0,40,<=50K
13,Married-civ-spouse,Husband,0,0,40,>50K
2,Married-civ-spouse,Husband,0,0,35,<=50K
14,Divorced,Unmarried,0,0,50,<=50K
14,Married-civ-spouse,Husband,0,2415,70,>50K
9,Never-married,Not-in-family,0,0,40,<=50K
9,Separated,Not-in-family,0,0,40,<=50K
9,Widowed,Not-in-family,0,0,10,<=50K
14,Never-married,Not-in-family,0,0,60,>50K
10,Married-civ-spouse,Husband,0,1485,47,<=50K
13,Divorced,Not-in-family,0,0,40,>50K
5,Separated,Unmarried,0,0,40,<=50K
13,Never-married,Not-in-family,0,0,48,>50K
13,Married-civ-spouse,Husband,0,1740,40,<=50K
5,Married-civ-spouse,Husband,0,0,40,<=50K
10,Never-married,Other-relative,0,0,11,<=50K
9,Divorced,Unmarried,0,0,20,<=50K
7,Never-married,Own-child,0,0,15,<=50K
10,Never-married,Own-child,0,0,40,<=50K
10,Married-civ-spouse,Wife,0,0,50,<=50K
9,Widowed,Not-in-family,0,0,38,<=50K
9,Married-civ-spouse,Wife,0,0,40,<=50K
10,Married-civ-spouse,Husband,15024,0,40,>50K
9,Never-married,Own-child,0,0,40,<=50K
13,Married-civ-spouse,Husband,0,0,40,<=50K
11,Never-married,Not-in-family,0,1876,36,<=50K
13,Married-civ-spouse,Husband,5178,0,40,>50K
9,Never-married,Not-in-family,0,0,45,<=50K
9,Never-married,Unmarried,0,0,34,<=50K
10,Married-civ-spouse,Husband,5178,0,50,>50K
16,Married-civ-spouse,Husband,99999,0,65,>50K
12,Married-civ-spouse,Husband,0,0,40,<=50K
9,Never-married,Own-child,0,0,40,<=50K
7,Divorced,Not-in-family,0,0,40,<=50K
13,Married-civ-spouse,Husband,0,0,50,<=50K
10,Separated,Not-in-family,0,0,40,>50K
10,Never-married,Not-in-family,0,0,45,<=50K
11,Never-married,Not-in-family,0,0,30,<=50K
12,Never-married,Own-child,0,0,20,<=50K
9,Divorced,Not-in-family,0,0,40,<=50K
12,Married-civ-spouse,Wife,0,0,40,<=50K
13,Married-civ-spouse,Husband,0,0,40,>50K
4,Married-civ-spouse,Husband,0,0,40,<=50K
9,Never-married,Unmarried,0,0,45,<=50K
7,Married-spouse-absent,Not-in-family,0,0,40,<=50K
9,Married-civ-spouse,Husband,0,0,50,<=50K
9,Never-married,Own-child,0,0,40,<=50K
12,Married-civ-spouse,Husband,0,0,50,>50K
9,Never-married,Not-in-family,0,0,48,<=50K
9,Married-civ-spouse,Husband,0,0,44,<=50K
9,Married-civ-spouse,Husband,0,0,44,<=50K
9,Divorced,Unmarried,0,0,45,<=50K
10,Never-married,Unmarried,0,0,40,<=50K
10,Never-married,Own-child,0,0,40,<=50K
9,Never-married,Own-child,0,0,44,<=50K
5,Never-married,Unmarried,0,0,30,<=50K
9,Divorced,Unmarried,0,0,42,<=50K
14,Never-married,Not-in-family,0,0,20,<=50K
9,Divorced,Unmarried,0,1726,40,<=50K
10,Never-married,Not-in-family,0,0,25,<=50K
9,Widowed,Other-relative,0,0,8,<=50K
7,Married-civ-spouse,Wife,0,0,40,<=50K
10,Married-civ-spouse,Husband,0,1902,40,>50K
7,Never-married,Not-in-family,0,0,40,<=50K
9,Married-civ-spouse,Husband,0,0,40,<=50K
9,Never-married,Other-relative,0,0,30,<=50K
16,Married-civ-spouse,Husband,7688,0,60,>50K
10,Never-married,Own-child,0,0,40,<=50K
10,Widowed,Other-relative,0,0,22,<=50K
13,Married-civ-spouse,Husband,7688,0,55,>50K
10,Never-married,Not-in-family,0,0,40,<=50K
16,Divorced,Not-in-family,0,0,55,>50K
9,Never-married,Not-in-family,0,0,40,<=50K
12,Married-civ-spouse,Husband,0,0,40,<=50K
14,Never-married,Not-in-family,0,0,60,<=50K
10,Never-married,Not-in-family,0,0,40,<=50K
10,Married-civ-spouse,Husband,0,0,50,<=50K
14,Married-civ-spouse,Husband,0,0,48,<=50K
13,Never-married,Not-in-family,0,0,50,<=50K
9,Divorced,Unmarried,0,0,27,<=50K
9,Never-married,Own-child,0,0,30,<=50K
10,Married-civ-spouse,Husband,0,1672,45,<=50K
13,Widowed,Not-in-family,10520,0,50,>50K
13,Never-married,Own-child,0,0,40,<=50K
9,Never-married,Own-child,0,0,40,<=50K
15,Married-civ-spouse,Husband,0,0,65,>50K
13,Married-civ-spouse,Husband,0,0,50,>50K
6,Never-married,Unmarried,0,0,40,<=50K
9,Never-married,Own-child,0,0,40,<=50K
10,Widowed,Unmarried,0,0,40,<=50K
13,Never-married,Not-in-family,0,0,40,<=50K
13,Never-married,Not-in-family,0,0,38,<=50K
14,Married-civ-spouse,Husband,0,0,76,>50K
3,Never-married,Not-in-family,0,0,45,<=50K
14,Married-civ-spouse,Husband,0,0,40,>50K
7,Never-married,Own-child,0,0,20,<=50K
14,Married-civ-spouse,Husband,0,0,38,>50K
11,Never-married,Not-in-family,0,0,38,<=50K
14,Married-civ-spouse,Husband,0,0,40,>50K
5,Never-married,Own-child,0,0,40,<=50K
13,Married-civ-spouse,Husband,7688,0,45,>50K
6,Never-married,Own-child,0,0,17,<=50K
9,Never-married,Unmarried,0,0,40,<=50K
13,Married-spouse-absent,Not-in-family,0,0,40,>50K
9,Married-civ-spouse,Wife,0,0,40,<=50K
9,Never-married,Own-child,0,0,40,<=50K
10,Never-married,Not-in-family,0,0,45,<=50K
9,Widowed,Unmarried,0,0,99,<=50K
7,Separated,Not-in-family,0,0,35,<=50K
9,Never-married,Not-in-family,0,0,40,<=50K
9,Married-civ-spouse,Husband,0,0,44,<=50K
10,Never-married,Not-in-family,0,0,40,<=50K
9,Married-civ-spouse,Husband,0,0,48,<=50K
13,Widowed,Unmarried,0,0,38,<=50K
3,Married-civ-spouse,Other-relative,0,0,40,<=50K
11,Married-civ-spouse,Husband,0,0,40,<=50K
13,Married-AF-spouse,Wife,0,0,40,>50K
9,Married-civ-spouse,Husband,0,0,65,<=50K
10,Never-married,Not-in-family,0,0,18,<=50K
15,Never-married,Not-in-family,2176,0,40,<=50K
9,Married-civ-spouse,Husband,0,0,60,>50K
9,Married-civ-spouse,Husband,0,0,40,>50K
9,Married-civ-spouse,Husband,0,0,40,<=50K
10,Married-civ-spouse,Husband,0,0,42,<=50K
7,Never-married,Own-child,0,0,18,<=50K
10,Never-married,Own-child,0,0,80,<=50K
9,Married-civ-spouse,Husband,0,0,40,>50K
9,Divorced,Not-in-family,34095,0,60,<=50K
9,Married-civ-spouse,Husband,0,0,40,<=50K
10,Widowed,Not-in-family,0,0,16,<=50K
9,Never-married,Unmarried,0,0,40,<=50K
5,Married-civ-spouse,Husband,0,0,40,<=50K
9,Married-civ-spouse,Husband,0,0,48,>50K
14,Married-civ-spouse,Husband,0,0,47,>50K
13,Widowed,Own-child,0,0,40,<=50K
9,Married-civ-spouse,Husband,0,0,78,>50K
9,Married-civ-spouse,Husband,0,0,48,<=50K
10,Divorced,Unmarried,0,0,40,<=50K
14,Married-civ-spouse,Husband,15024,0,60,>50K
13,Never-married,Not-in-family,0,0,40,>50K
9,Married-civ-spouse,Husband,0,0,44,<=50K
10,Married-civ-spouse,Husband,0,0,40,>50K
9,Never-married,Not-in-family,0,0,55,<=50K
14,Widowed,Unmarried,0,0,35,<=50K
9,Never-married,Own-child,0,0,40,<=50K
13,Married-civ-spouse,Husband,0,0,45,>50K
9,Married-civ-spouse,Husband,0,0,30,<=50K
7,Divorced,Own-child,0,0,40,<=50K
11,Married-civ-spouse,Husband,0,0,50,<=50K
10,Never-married,Own-child,0,0,12,<=50K
10,Never-married,Not-in-family,0,0,72,<=50K
10,Divorced,Unmarried,1831,0,50,<=50K
9,Divorced,Unmarried,0,0,40,<=50K
9,Separated,Unmarried,0,0,38,<=50K
10,Never-married,Unmarried,0,0,40,<=50K
9,Divorced,Not-in-family,0,0,50,<=50K
9,Married-civ-spouse,Husband,0,0,40,<=50K
9,Never-married,Not-in-family,0,0,45,<=50K
11,Divorced,Unmarried,0,0,40,<=50K
14,Married-civ-spouse,Husband,15024,0,60,>50K
11,Married-civ-spouse,Husband,0,0,50,>50K
10,Married-civ-spouse,Husband,0,0,40,<=50K
12,Married-civ-spouse,Husband,0,0,40,>50K
11,Never-married,Not-in-family,0,0,3,<=50K
9,Never-married,Not-in-family,0,0,40,<=50K
9,Never-married,Own-child,0,0,20,<=50K
13,Married-civ-spouse,Husband,0,0,40,>50K
9,Never-married,Not-in-family,0,0,40,<=50K
